example_id                                                                                     | status  | run_time        |
./spec/actors/hyrax/actors/data_set_actor_spec.rb[1:3:5:1]                                     | passed  | 1.97 seconds    |
./spec/actors/hyrax/actors/data_set_actor_spec.rb[1:3:6:1]                                     | passed  | 1.89 seconds    |
./spec/actors/hyrax/actors/data_set_actor_spec.rb[1:3:6:2:1]                                   | passed  | 2.38 seconds    |
./spec/actors/hyrax/actors/default_admin_set_actor_spec.rb[1:1:1]                              | passed  | 0.00177 seconds |
./spec/actors/hyrax/actors/default_admin_set_actor_spec.rb[1:2:1:1]                            | pending | 0.00001 seconds |
./spec/actors/hyrax/actors/default_admin_set_actor_spec.rb[1:2:2:1]                            | passed  | 0.0743 seconds  |
./spec/actors/hyrax/actors/default_admin_set_actor_spec.rb[1:3:1:1]                            | passed  | 0.09915 seconds |
./spec/actors/hyrax/actors/default_admin_set_actor_spec.rb[1:3:2:1]                            | passed  | 0.08468 seconds |
./spec/actors/hyrax/actors/dissertation_actor_spec.rb[1:1]                                     | pending | 0.00142 seconds |
./spec/actors/hyrax/actors/doi_actor_spec.rb[1:1:1:1]                                          | pending | 0 seconds       |
./spec/actors/hyrax/actors/doi_actor_spec.rb[1:1:2]                                            | pending | 0 seconds       |
./spec/actors/hyrax/actors/doi_actor_spec.rb[1:2:1:1]                                          | pending | 0 seconds       |
./spec/actors/hyrax/actors/doi_actor_spec.rb[1:2:2]                                            | pending | 0 seconds       |
./spec/actors/hyrax/actors/doi_actor_spec.rb[1:2:3:1]                                          | pending | 0 seconds       |
./spec/actors/hyrax/actors/embargo_actor_spec.rb[1:1:1]                                        | pending | 0 seconds       |
./spec/actors/hyrax/actors/embargo_actor_spec.rb[1:2:1:1]                                      | pending | 0 seconds       |
./spec/actors/hyrax/actors/embargo_actor_spec.rb[1:2:2:1]                                      | pending | 0.00001 seconds |
./spec/actors/hyrax/actors/environment_attributes_spec.rb[1:1]                                 | passed  | 0.03478 seconds |
./spec/actors/hyrax/actors/environment_enhanced_spec.rb[1:1]                                   | passed  | 0.00114 seconds |
./spec/actors/hyrax/actors/environment_enhanced_spec.rb[1:2:1:1]                               | passed  | 0.58108 seconds |
./spec/actors/hyrax/actors/environment_enhanced_spec.rb[1:2:2:1]                               | passed  | 0.60929 seconds |
./spec/actors/hyrax/actors/environment_spec.rb[1:1:1:1]                                        | passed  | 0.98371 seconds |
./spec/actors/hyrax/actors/environment_spec.rb[1:1:2:1]                                        | passed  | 0.73672 seconds |
./spec/actors/hyrax/actors/featured_work_actor_spec.rb[1:1:1]                                  | passed  | 0.58712 seconds |
./spec/actors/hyrax/actors/featured_work_actor_spec.rb[1:2:1]                                  | passed  | 0.57267 seconds |
./spec/actors/hyrax/actors/featured_work_actor_spec.rb[1:3:1:1]                                | passed  | 0.52086 seconds |
./spec/actors/hyrax/actors/featured_work_actor_spec.rb[1:3:2:1]                                | passed  | 0.56073 seconds |
./spec/actors/hyrax/actors/file_actor_spec.rb[1:1:1]                                           | passed  | 0.06736 seconds |
./spec/actors/hyrax/actors/file_actor_spec.rb[1:2:1]                                           | passed  | 0.84682 seconds |
./spec/actors/hyrax/actors/file_actor_spec.rb[1:3]                                             | passed  | 0.97852 seconds |
./spec/actors/hyrax/actors/file_actor_spec.rb[1:4:1]                                           | pending | 0.00001 seconds |
./spec/actors/hyrax/actors/file_actor_spec.rb[1:5:1]                                           | passed  | 1.39 seconds    |
./spec/actors/hyrax/actors/file_actor_spec.rb[1:5:2]                                           | passed  | 0.49085 seconds |
./spec/actors/hyrax/actors/file_actor_spec.rb[1:6:1]                                           | pending | 0 seconds       |
./spec/actors/hyrax/actors/file_actor_spec.rb[1:6:2:1]                                         | pending | 0 seconds       |
./spec/actors/hyrax/actors/file_actor_spec.rb[1:6:2:2]                                         | pending | 0 seconds       |
./spec/actors/hyrax/actors/file_set_actor_spec.rb[1:1:1]                                       | passed  | 0.05027 seconds |
./spec/actors/hyrax/actors/file_set_actor_spec.rb[1:2:1]                                       | pending | 0 seconds       |
./spec/actors/hyrax/actors/file_set_actor_spec.rb[1:3:1:1]                                     | passed  | 0.01826 seconds |
./spec/actors/hyrax/actors/file_set_actor_spec.rb[1:3:1:2]                                     | passed  | 0.04721 seconds |
./spec/actors/hyrax/actors/file_set_actor_spec.rb[1:4:1:1]                                     | passed  | 3.44 seconds    |
./spec/actors/hyrax/actors/file_set_actor_spec.rb[1:5:1]                                       | pending | 0 seconds       |
./spec/actors/hyrax/actors/file_set_actor_spec.rb[1:5:2:1]                                     | pending | 0 seconds       |
./spec/actors/hyrax/actors/file_set_actor_spec.rb[1:5:3:1]                                     | pending | 0 seconds       |
